id	lang_region	question_en	answer_en
en-BG_014	en-BG	Can I use US dollars easily in Bulgaria?	No, but euros are widely accepted
en-BG_015	en-BG	What is the name of the central bank in Bulgaria?	National Bank of Bulgaria
en-BG_016	en-BG	Is haggling common in markets in Bulgaria?	Yes
en-BG_017	en-BG	What is a common breakfast dish in Bulgaria?	Cevapi and bread
en-BG_019	en-BG	What time do people generally have dinner in Bulgaria?	7-9 PM
en-BG_021	en-BG	What is a traditional national dish in Bulgaria?	Burek
en-BG_022	en-BG	Are vegetarian options widely available in Bulgaria?	Yes
en-BG_023	en-BG	What is the most popular non-alcoholic drink in Bulgaria?	Tea
en-BG_024	en-BG	Is tap water safe to drink in Bulgaria?	Yes, tap water is safe to drink in Bulgaria
en-BG_025	en-BG	What kind of bread is commonly eaten in Bulgaria?	Pita
en-BG_026	en-BG	Are meals typically served with rice in Bulgaria?	Yes
en-BG_027	en-BG	What is a typical dessert in Bulgaria?	Baklava
en-BG_028	en-BG	Do people eat with utensils, hands, or chopsticks in Bulgaria?	utensils
en-BG_029	en-BG	What is the main national holiday in Bulgaria?	National Day of Bulgaria
en-BG_030	en-BG	When is New Year's Day celebrated in Bulgaria?	On January 1st
en-BG_031	en-BG	Is Sunday considered a weekend day in Bulgaria?	Yes
en-BG_032	en-BG	What time do shops usually open in the morning in Bulgaria?	8:00 a
en-BG_034	en-BG	How long is a typical workday in Bulgaria?	8 hours
en-BG_035	en-BG	What month is summer vacation for schools in Bulgaria?	July
en-BG_036	en-BG	Is punctuality very important in Bulgaria?	No
en-BG_038	en-BG	Do people celebrate Christmas in Bulgaria?	Yes
en-FR_001	en-FR	What is the emergency telephone number for police in France?	17
en-FR_002	en-FR	What number should I call for an ambulance in France?	15
en-FR_003	en-FR	Is there a general emergency number like 911 in France?	15
en-FR_004	en-FR	What is the fire department emergency number in France?	18
en-FR_005	en-FR	How do I contact emergency medical services in France?	Dial 15
en-FR_006	en-FR	Are emergency services available in multiple languages in France?	Yes
en-FR_007	en-FR	What should I do first in a medical emergency in France?	Call the emergency number 15
en-FR_008	en-FR	Is it common to tip emergency responders in France?	No
en-FR_009	en-FR	What is the official currency used in France?	Euro (€)
en-FR_010	en-FR	Is cash still widely accepted in France?	Yes, cash is still widely accepted in France
en-FR_011	en-FR	Do people mostly use credit cards or mobile payments in France?	Credit cards
en-FR_012	en-FR	What is the typical tipping percentage in restaurants in France?	10-15% of the bill
en-FR_013	en-FR	Are prices usually displayed including tax in France?	Yes
en-FR_014	en-FR	Can I use US dollars easily in France?	No, but euros are widely accepted
en-FR_015	en-FR	What is the name of the central bank in France?	Banque de France
en-FR_016	en-FR	Is haggling common in markets in France?	Yes, haggling is common in markets in France
en-FR_019	en-FR	What time do people generally have dinner in France?	7-8 PM
en-FR_021	en-FR	What is a traditional national dish in France?	Coq au vin
en-FR_022	en-FR	Are vegetarian options widely available in France?	Yes
en-FR_023	en-FR	What is the most popular non-alcoholic drink in France?	Water
en-FR_024	en-FR	Is tap water safe to drink in France?	Yes, tap water is safe to drink in France
en-FR_025	en-FR	What kind of bread is commonly eaten in France?	Baguette
en-FR_026	en-FR	Are meals typically served with rice in France?	No
en-FR_027	en-FR	What is a typical dessert in France?	Croissant
en-FR_028	en-FR	Do people eat with utensils, hands, or chopsticks in France?	Utensils
en-FR_029	en-FR	What is the main national holiday in France?	Bastille Day
en-FR_030	en-FR	When is New Year's Day celebrated in France?	On January 1st
en-FR_031	en-FR	Is Sunday considered a weekend day in France?	Yes
en-FR_032	en-FR	What time do shops usually open in the morning in France?	9 a
en-FR_034	en-FR	How long is a typical workday in France?	35 hours per week
en-FR_035	en-FR	What month is summer vacation for schools in France?	June to August
en-FR_036	en-FR	Is punctuality very important in France?	Yes
en-FR_037	en-FR	What is a major cultural festival in France?	Bastille Day
en-FR_038	en-FR	Do people celebrate Christmas in France?	Yes
en-IE_001	en-IE	What is the emergency telephone number for police in Ireland?	999
en-IE_002	en-IE	What number should I call for an ambulance in Ireland?	112 or 991
en-IE_003	en-IE	Is there a general emergency number like 911 in Ireland?	112
en-IE_004	en-IE	What is the fire department emergency number in Ireland?	112
en-IE_005	en-IE	How do I contact emergency medical services in Ireland?	Dial 112 or 991
en-IE_006	en-IE	Are emergency services available in multiple languages in Ireland?	Yes
en-IE_007	en-IE	What should I do first in a medical emergency in Ireland?	Call 116 or 112
en-IE_008	en-IE	Is it common to tip emergency responders in Ireland?	No
en-IE_009	en-IE	What is the official currency used in Ireland?	Euro (€)
en-IE_010	en-IE	Is cash still widely accepted in Ireland?	Yes, cash is still widely accepted in Ireland
en-IE_011	en-IE	Do people mostly use credit cards or mobile payments in Ireland?	Credit cards
en-IE_012	en-IE	What is the typical tipping percentage in restaurants in Ireland?	10% to 15% of the bill
en-IE_013	en-IE	Are prices usually displayed including tax in Ireland?	Yes
en-IE_014	en-IE	Can I use US dollars easily in Ireland?	No
en-IE_015	en-IE	What is the name of the central bank in Ireland?	Central Bank of Ireland
en-IE_016	en-IE	Is haggling common in markets in Ireland?	No, haggling is not common in Irish markets
en-IE_017	en-IE	What is a common breakfast dish in Ireland?	Irish porridge
en-IE_018	en-IE	What do people usually eat for lunch in Ireland?	Irish stew, soda bread, and colcannon
en-IE_019	en-IE	What time do people generally have dinner in Ireland?	7:30 PM to 8:30 PM
en-IE_021	en-IE	What is a traditional national dish in Ireland?	Colcannon
en-IE_022	en-IE	Are vegetarian options widely available in Ireland?	Yes
en-IE_023	en-IE	What is the most popular non-alcoholic drink in Ireland?	Café crème
en-IE_024	en-IE	Is tap water safe to drink in Ireland?	Yes, tap water in Ireland is safe to drink
en-IE_025	en-IE	What kind of bread is commonly eaten in Ireland?	Soda bread
en-IE_026	en-IE	Are meals typically served with rice in Ireland?	No
en-IE_027	en-IE	What is a typical dessert in Ireland?	Irish soda bread with jam or butter
en-IE_028	en-IE	Do people eat with utensils, hands, or chopsticks in Ireland?	Utensils
en-IE_029	en-IE	What is the main national holiday in Ireland?	St
en-IE_030	en-IE	When is New Year's Day celebrated in Ireland?	January 1st
en-IE_031	en-IE	Is Sunday considered a weekend day in Ireland?	Yes
en-IE_032	en-IE	What time do shops usually open in the morning in Ireland?	9:30 AM
en-IE_034	en-IE	How long is a typical workday in Ireland?	8 hours
en-IE_035	en-IE	What month is summer vacation for schools in Ireland?	August
en-IE_036	en-IE	Is punctuality very important in Ireland?	Yes
en-IE_037	en-IE	What is a major cultural festival in Ireland?	The Cork International Film Festival
en-IE_038	en-IE	Do people celebrate Christmas in Ireland?	Yes
en-SE_001	en-SE	What is the emergency telephone number for police in Sweden?	112
en-SE_002	en-SE	What number should I call for an ambulance in Sweden?	112
en-SE_003	en-SE	Is there a general emergency number like 911 in Sweden?	112
en-SE_004	en-SE	What is the fire department emergency number in Sweden?	113
en-SE_005	en-SE	How do I contact emergency medical services in Sweden?	Dial 112
en-SE_006	en-SE	Are emergency services available in multiple languages in Sweden?	Yes
en-SE_007	en-SE	What should I do first in a medical emergency in Sweden?	Call the emergency number 112
en-SE_008	en-SE	Is it common to tip emergency responders in Sweden?	No
en-SE_010	en-SE	Is cash still widely accepted in Sweden?	No
en-SE_011	en-SE	Do people mostly use credit cards or mobile payments in Sweden?	Credit cards
en-SE_012	en-SE	What is the typical tipping percentage in restaurants in Sweden?	10% to 15% of the bill
en-SE_013	en-SE	Are prices usually displayed including tax in Sweden?	Yes
en-SE_014	en-SE	Can I use US dollars easily in Sweden?	No
en-SE_015	en-SE	What is the name of the central bank in Sweden?	Riksbank
en-SE_016	en-SE	Is haggling common in markets in Sweden?	No
en-SE_017	en-SE	What is a common breakfast dish in Sweden?	Smörgåstårta
en-SE_018	en-SE	What do people usually eat for lunch in Sweden?	Meatballs, potatoes, and bread
en-SE_019	en-SE	What time do people generally have dinner in Sweden?	18:00-20:00
en-SE_021	en-SE	What is a traditional national dish in Sweden?	Smörgåstårta
en-SE_022	en-SE	Are vegetarian options widely available in Sweden?	Yes
en-SE_023	en-SE	What is the most popular non-alcoholic drink in Sweden?	Sodavand
en-SE_024	en-SE	Is tap water safe to drink in Sweden?	Yes, tap water in Sweden is safe to drink
en-SE_025	en-SE	What kind of bread is commonly eaten in Sweden?	Rye bread
en-SE_026	en-SE	Are meals typically served with rice in Sweden?	No
en-SE_027	en-SE	What is a typical dessert in Sweden?	Äppelsinsskiva
en-SE_028	en-SE	Do people eat with utensils, hands, or chopsticks in Sweden?	Utensils
en-SE_029	en-SE	What is the main national holiday in Sweden?	Midsummer
en-SE_030	en-SE	When is New Year's Day celebrated in Sweden?	On January 1st
en-SE_031	en-SE	Is Sunday considered a weekend day in Sweden?	Yes
en-SE_032	en-SE	What time do shops usually open in the morning in Sweden?	8:00 AM
en-SE_034	en-SE	How long is a typical workday in Sweden?	7
en-SE_035	en-SE	What month is summer vacation for schools in Sweden?	June
en-SE_036	en-SE	Is punctuality very important in Sweden?	Yes
en-SE_037	en-SE	What is a major cultural festival in Sweden?	Midsummer Festival
en-SE_038	en-SE	Do people celebrate Christmas in Sweden?	Yes
en-WL_001	en-WL	What is the emergency telephone number for police in Wales, UK?	999
en-WL_002	en-WL	What number should I call for an ambulance in Wales, UK?	112 or 999
en-WL_003	en-WL	Is there a general emergency number like 911 in Wales, UK?	112
en-WL_004	en-WL	What is the fire department emergency number in Wales, UK?	999
en-WL_005	en-WL	How do I contact emergency medical services in Wales, UK?	999 or 112
en-WL_006	en-WL	Are emergency services available in multiple languages in Wales, UK?	Yes
en-WL_007	en-WL	What should I do first in a medical emergency in Wales, UK?	Call 112
en-WL_008	en-WL	Is it common to tip emergency responders in Wales, UK?	No
en-WL_009	en-WL	What is the official currency used in Wales, UK?	Pound sterling
en-WL_010	en-WL	Is cash still widely accepted in Wales, UK?	Yes, cash is still widely accepted in Wales, UK
en-WL_011	en-WL	Do people mostly use credit cards or mobile payments in Wales, UK?	Credit cards
en-WL_012	en-WL	What is the typical tipping percentage in restaurants in Wales, UK?	10-15% of the bill
en-WL_013	en-WL	Are prices usually displayed including tax in Wales, UK?	Yes
en-WL_015	en-WL	What is the name of the central bank in Wales, UK?	Bank of Wales
en-WL_016	en-WL	Is haggling common in markets in Wales, UK?	Yes, haggling is common in markets in Wales
en-WL_017	en-WL	What is a common breakfast dish in Wales, UK?	Cwtch
en-WL_018	en-WL	What do people usually eat for lunch in Wales, UK?	Welsh rarebit, cawl, and brysly
en-WL_019	en-WL	What time do people generally have dinner in Wales, UK?	6:30 PM to 7:30 PM
en-WL_021	en-WL	What is a traditional national dish in Wales, UK?	Welsh rarebit
en-WL_022	en-WL	Are vegetarian options widely available in Wales, UK?	Yes
en-WL_023	en-WL	What is the most popular non-alcoholic drink in Wales, UK?	Tea
en-WL_024	en-WL	Is tap water safe to drink in Wales, UK?	Yes, tap water in Wales is safe to drink
en-WL_025	en-WL	What kind of bread is commonly eaten in Wales, UK?	Welsh rarebit
en-WL_026	en-WL	Are meals typically served with rice in Wales, UK?	Yes
en-WL_027	en-WL	What is a typical dessert in Wales, UK?	Welsh rarebit
en-WL_028	en-WL	Do people eat with utensils, hands, or chopsticks in Wales, UK?	Utensils
en-WL_029	en-WL	What is the main national holiday in Wales, UK?	Eisteddfod
en-WL_030	en-WL	When is New Year's Day celebrated in Wales, UK?	1 January
en-WL_031	en-WL	Is Sunday considered a weekend day in Wales, UK?	Yes
en-WL_032	en-WL	What time do shops usually open in the morning in Wales, UK?	9:30 AM
en-WL_034	en-WL	How long is a typical workday in Wales, UK?	8 hours
en-WL_035	en-WL	What month is summer vacation for schools in Wales, UK?	July and August
en-WL_036	en-WL	Is punctuality very important in Wales, UK?	Yes
en-WL_037	en-WL	What is a major cultural festival in Wales, UK?	Eisteddfod
en-WL_038	en-WL	Do people celebrate Christmas in Wales, UK?	Yes
